Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
t1674,0.0,0.0,-34.105148055638935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.105147982334636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379694943787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379694880655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379694755994,0.0,0.0,0.0,0.0,0.0,0.0
t1675,0.0,0.0,-34.10514805563388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.10514798226108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379694377237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379694297905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379694176211,0.0,0.0,0.0,0.0,0.0,0.0
t1676,0.0,0.0,-34.105148055627765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.10514798213533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379686899929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379686790277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0937968645507,0.0,0.0,0.0,0.0,0.0,0.0
t1677,0.0,0.0,-34.105148055621235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.10514798196223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.43527871643052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.4352860529759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.453525814415215,0.0,0.0,0.0,0.0,0.0,0.0
t1678,0.0,0.0,-34.10514805561471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.10514798176288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.53791290936815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.53793082208194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.59384783174664,0.0,0.0,0.0,0.0,0.0,0.0
t1679,0.0,0.0,-34.1051480556082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.10514798156349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.50969745898236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.50968459807317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.77698970661526,0.0,0.0,0.0,0.0,0.0,0.0
t1680,0.0,0.0,-34.10514805560167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.10514798136411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.736434803334284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.73643965990286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.743584715523305,0.0,0.0,0.0,0.0,0.0,0.0
t1681,0.0,0.0,-33.1560029267023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600209081789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933405791713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933438753954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293344700104,0.0,0.0,0.0,0.0,0.0,0.0
t1682,0.0,0.0,-33.1560029266993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002092015704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933217529404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933258063668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933269254542,0.0,0.0,0.0,0.0,0.0,0.0
t1683,0.0,0.0,-33.1560029267049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002093324176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293315936951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933083083655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293309127219,0.0,0.0,0.0,0.0,0.0,0.0
t1684,0.0,0.0,-33.15600292671964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600209474443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933073871305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933084577706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933089415923,0.0,0.0,0.0,0.0,0.0,0.0
t1685,0.0,0.0,-33.15600292674428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600209628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933135449934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933145055626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933145264383,0.0,0.0,0.0,0.0,0.0,0.0
t1686,0.0,0.0,-33.156002926778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600209793168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933256472184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933268172407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293326470611,0.0,0.0,0.0,0.0,0.0,0.0
t1687,0.0,0.0,-33.15600292681857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002099695634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934288489773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934330796827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934306961525,0.0,0.0,0.0,0.0,0.0,0.0
t1688,0.0,0.0,-33.15600292685852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210145926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293465794417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934693067233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293467600766,0.0,0.0,0.0,0.0,0.0,0.0
t1689,0.0,0.0,-33.15600292689846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210322249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293368840037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933699377512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933724931496,0.0,0.0,0.0,0.0,0.0,0.0
t1690,0.0,0.0,-33.15600292693841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.1560021049854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932806852805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932788813166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932830327812,0.0,0.0,0.0,0.0,0.0,0.0
t1691,0.0,0.0,-33.15600292698801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932226663977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293219438744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932195477695,0.0,0.0,0.0,0.0,0.0,0.0
t1692,0.0,0.0,-33.15600292705122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210950344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293222884224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932195259967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932193213916,0.0,0.0,0.0,0.0,0.0,0.0
t1693,0.0,0.0,-33.156002927127794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002112331464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932356694744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293232523417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293231718396,0.0,0.0,0.0,0.0,0.0,0.0
t1694,0.0,0.0,-33.15600292721761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002115308624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932692461934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293263960203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372932628724996,0.0,0.0,0.0,0.0,0.0,0.0
t1695,0.0,0.0,-33.15600292731515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002118402576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933580194154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293356457311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372933457205974,0.0,0.0,0.0,0.0,0.0,0.0
t1696,0.0,0.0,-33.156002927412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600212156283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.598488690367944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.59823422526928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.59950765428344,0.0,0.0,0.0,0.0,0.0,0.0
t1697,0.0,0.0,-33.156002927499955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600212439534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0937969643837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379695537791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379699214909,0.0,0.0,0.0,0.0,0.0,0.0
t1698,0.0,0.0,-33.15600292756903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600212621137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.093796978113936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0937969708888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.093797006996475,0.0,0.0,0.0,0.0,0.0,0.0
t1699,0.0,0.0,-33.15600292761974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002127039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379685554909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379684710264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.093796883839524,0.0,0.0,0.0,0.0,0.0,0.0
t1700,0.0,0.0,-33.156002927652594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002126901576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379675468251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379673888167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.09379677776278,0.0,0.0,0.0,0.0,0.0,0.0
t1701,0.0,0.0,-33.15600292766801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600212581906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.872297605952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.87204517021602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.87589521817358,0.0,0.0,0.0,0.0,0.0,0.0
t1702,0.0,0.0,-33.156002927668396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600212394494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.31182407929408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.313361594403425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.33053346155309,0.0,0.0,0.0,0.0,0.0,0.0
t1703,0.0,0.0,-33.15600292766459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.1560021219239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.90834976480069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.90941216711602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.943874667920035,0.0,0.0,0.0,0.0,0.0,0.0
t1704,0.0,0.0,-33.156002927660786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002119902034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.39815332018706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.39841966314144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.04817637920876,0.0,0.0,0.0,0.0,0.0,0.0
t1705,0.0,0.0,-33.156002927656964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002117878884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.353738836770155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.35224246083742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.440091210835405,0.0,0.0,0.0,0.0,0.0,0.0
t1706,0.0,0.0,-33.156002927653155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600211585541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.65637234372343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.65906190944487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.7076908641527,0.0,0.0,0.0,0.0,0.0,0.0
t1707,0.0,0.0,-33.15600292764934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600211383185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934711517974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934704115604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293468085308,0.0,0.0,0.0,0.0,0.0,0.0
t1708,0.0,0.0,-33.156002927645815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600211189766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934564988824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293455816998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934529175723,0.0,0.0,0.0,0.0,0.0,0.0
t1709,0.0,0.0,-33.15600292764251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.1560021100545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293446847606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934454227362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934431670185,0.0,0.0,0.0,0.0,0.0,0.0
t1710,0.0,0.0,-33.15600292764022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210831577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293440277665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934385906145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934364061585,0.0,0.0,0.0,0.0,0.0,0.0
t1711,0.0,0.0,-33.15600292763926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002106682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934606691015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293458434614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293456839671,0.0,0.0,0.0,0.0,0.0,0.0
t1712,0.0,0.0,-33.15600292763851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002105136665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372935085427518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293502163753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293502892867,0.0,0.0,0.0,0.0,0.0,0.0
t1713,0.0,0.0,-33.15600292763778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210359099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934696277195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.372934707197597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.37293472742595,0.0,0.0,0.0,0.0,0.0,0.0
t1714,0.0,0.0,-33.15600292763703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210204498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.529330947390726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.529444783972025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.525817095652403,0.0,0.0,0.0,0.0,0.0,0.0
t1715,0.0,0.0,-33.156002927636294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002100498775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.533151382702453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.531805641417746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.527726871432519,0.0,0.0,0.0,0.0,0.0,0.0
t1716,0.0,0.0,-33.156002927648196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600209964866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304464515735922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304463784375162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304463466273048,0.0,0.0,0.0,0.0,0.0,0.0
t1717,0.0,0.0,-33.15600292767297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002099506075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304454701046583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304453984700085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304453632003346,0.0,0.0,0.0,0.0,0.0,0.0
t1718,0.0,0.0,-33.15600292771085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210008257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304448554467296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630444785917016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1630444743442159,0.0,0.0,0.0,0.0,0.0,0.0
t1719,0.0,0.0,-33.15600292776209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210139052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304468586215412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304468102526629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304467723455712,0.0,0.0,0.0,0.0,0.0,0.0
t1720,0.0,0.0,-33.15600292782696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.156002103443235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.785798420163516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.785787188248122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.785804169313145,0.0,0.0,0.0,0.0,0.0,0.0
t1721,0.0,0.0,-33.15600292790215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.15600210547941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.04921743001862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.04946577818919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.04945398967717,0.0,0.0,0.0,0.0,0.0,0.0
