BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t12,17287.361684723342,0.00010068679415221376,-2343.6948065858346,108.4367886462522,-150.10376787609397,4.341585525840654e-8,5.475377016853963e-9,0.0,0.0,-14902.0
t13,17233.48198981306,0.00010068633627282875,-2363.649713205303,104.93956537786286,-161.7719430585639,4.3415855244742315e-8,5.4753770189875385e-9,0.0,0.0,-14813.0
t14,17132.865014080846,0.0001006879371778414,-2347.416296489158,101.01024817125705,-185.45906678965724,4.3415856234731296e-8,5.475377055746985e-9,0.0,0.0,-14701.0
t15,16785.2216109994,0.00010069874635076102,-2033.1579368404027,98.30201978976126,-193.3657949614437,4.341586505655677e-8,5.475377356465632e-9,0.0,0.0,-14657.0
t16,16482.000987793617,1.2399573174856005e-5,-1799.0010020495815,103.59763512200173,-103.59763381582901,4.6217081026443216e-8,5.564775486755071e-9,0.0,0.0,-14683.0
t17,15367.999987281299,1.494791902370589e-5,-1.149478627545721e-5,114.56366825841474,-114.56365915934315,4.759133171219204e-8,5.604957924318656e-9,0.0,0.0,-15368.0
t18,13176.893832416048,3050.81616985403,-9.330312175982897e-7,162.28999932460954,-7.205852884663776e-7,5.318394437064854e-8,5.7475338808340076e-9,0.0,0.0,-16390.0
t19,13494.364768170999,2739.3052383500394,-3.4400901871410877e-6,162.32999840140158,-1.5382284854768497e-6,5.0199713755726386e-8,5.675348127988116e-9,0.0,0.0,-16396.0
t20,13408.979148650767,2528.650856760504,-2.487379767284568e-6,159.36999855846457,-1.5382330676297738e-6,5.01997030571669e-8,5.675347862201524e-9,0.0,0.0,-16097.000000000002
t21,13595.532905869582,1782.819310442054,-4.253391810425264e-5,153.52998569563906,-24.88215952685545,4.7883728171740814e-8,5.613220146748146e-9,0.0,0.0,-15507.0
t22,13438.863999505516,1100.9984919665303,-1.6012184208176814e-5,143.91998856462902,-148.78246407798943,4.788350634730963e-8,5.613213979494137e-9,0.0,0.0,-14535.0
t23,13459.75813506912,6.057285157243141,-1.2838664927450671e-5,133.13998860759736,-150.95539604878948,4.788339762181647e-8,5.613210962652292e-9,0.0,0.0,-13448.0
t24,12458.299122236554,1.3618987299250251e-5,-2.8194116095133684e-5,122.23994293947177,-234.53905065415415,4.764940604542939e-8,5.606606859620442e-9,0.0,0.0,-12346.0
t25,11518.951037136301,1.4318501627185696e-5,-1.7856249546168543e-5,114.40994284385792,-78.36097649566982,4.76494006579437e-8,5.60660674396669e-9,0.0,0.0,-11555.0
t26,11340.711645594036,1.2369322725055943e-5,-1.9577964216163282e-5,82.21149546015975,-272.9231338987502,4.759132190994519e-8,5.604957815784161e-9,0.0,0.0,-11150.0
t27,11072.398211546788,1.3013271018841713e-5,-1.5155709698597832e-5,80.2091667855064,-164.6073762430578,4.7591320515350544e-8,5.604957784193281e-9,0.0,0.0,-10988.0
t28,11045.333185640517,1.3392398043681466e-5,-1.373504218296435e-5,81.28406995202448,-129.61725530309442,4.7591321711124465e-8,5.604957817770966e-9,0.0,0.0,-10997.0
t29,11388.498513643788,1.380150546396156e-5,-1.2637169378663948e-5,86.78556340362987,-138.28407826495103,4.759132107121689e-8,5.604957781178969e-9,0.0,0.0,-11337.0
