BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t79,15375.604963649483,385.395036350515,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15761.0
t80,14611.339024288149,2195.6609757118526,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16807.0
t81,16114.32110043873,713.6788995612693,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16828.0
t82,17909.072394759547,0.0,-1126.0723947595466,0.0,0.0,0.0,0.0,0.0,0.0,-16783.0
t83,19511.572822187092,0.0,-2766.572822187094,0.0,0.0,0.0,0.0,0.0,0.0,-16745.0
t84,16581.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16581.0
t85,16344.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16344.000000000002
t86,16204.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16204.0
t87,16076.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16076.0
t88,16242.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16242.0
t89,14798.284042945736,2579.715957054264,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17378.0
t90,15287.786260685421,3014.213739314578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18302.0
t91,18144.363443902832,15.636556097168999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18160.0
t92,17737.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17737.0
t93,17058.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17058.0
t94,15936.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15936.0
t95,14506.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14506.0
t96,13182.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13182.0
t97,12336.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12336.0
t98,13968.85382232782,0.0,-2083.8538223278206,0.0,0.0,0.0,0.0,0.0,0.0,-11885.0
t99,11656.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11656.0
t100,12277.692252874984,0.0,-662.6922528749831,0.0,0.0,0.0,0.0,0.0,0.0,-11615.0
t101,12430.433971488306,0.0,-517.4339714883072,0.0,0.0,0.0,0.0,0.0,0.0,-11913.0
t102,12890.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12890.0
t103,13702.497544187705,1044.5024558122948,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14747.0
t104,14116.86974429294,1718.1302557070624,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15835.0
t105,15951.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15951.0
t106,16021.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16021.0
t107,15949.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15949.0
t108,15726.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15726.0
t109,15531.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15531.0
t110,16113.849959767847,0.0,-658.8499597678457,0.0,0.0,0.0,0.0,0.0,0.0,-15455.0
t111,15958.989224922194,0.0,-625.9892249221934,0.0,0.0,0.0,0.0,0.0,0.0,-15333.0
t112,18702.491034387855,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t113,18242.39622956812,0.0,-1830.3962295681195,0.0,0.0,0.0,0.0,0.0,0.0,-16412.0
t114,17726.832923360143,0.0,-241.83292336014262,0.0,0.0,0.0,0.0,0.0,0.0,-17485.0
t115,17422.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17422.0
t116,17026.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17026.0
t117,16390.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16390.0
t118,12069.508965612145,3270.491034387854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15340.0
t119,13927.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13927.0
t120,12707.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12708.0
t121,11909.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11909.0
t122,11476.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11476.0
t123,11253.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11254.0
t124,10195.88134519312,1003.1186548068791,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11199.0
t125,11472.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11472.0
t126,12442.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12442.0
t127,14265.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14265.0
t128,14061.028190837284,1296.9718091627165,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15358.0
t129,15484.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15484.0
t130,17775.808031825065,0.0,-2275.808031825065,0.0,0.0,0.0,0.0,0.0,0.0,-15500.0
t131,15694.236432064483,0.0,-262.2364320644817,0.0,0.0,0.0,0.0,0.0,0.0,-15432.0
t132,17230.445247892476,0.0,-2027.4452478924766,0.0,0.0,0.0,0.0,0.0,0.0,-15203.0
t133,16262.61333150288,0.0,-1310.6133315028803,0.0,0.0,0.0,0.0,0.0,0.0,-14952.0
t134,15525.396836627016,0.0,-705.3968366270169,0.0,0.0,0.0,0.0,0.0,0.0,-14820.0
t135,14614.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14614.0
t136,14354.628939242979,330.3710607570225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14685.0
t137,14497.772016434687,1043.2279835653144,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15541.0
t138,16361.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16361.999999999998
t139,15428.12422520588,671.8757747941218,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16100.000000000002
t140,12459.172614108002,3175.827385892001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15635.0
t141,14628.735952542449,388.2640474575515,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15017.0
t142,14212.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14212.0
t143,13116.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13116.0
t144,11990.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11990.0
t145,11119.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11119.0
t146,11878.712704301784,0.0,-1242.7127043017867,0.0,0.0,0.0,0.0,0.0,0.0,-10636.0
t147,13075.859960464813,0.0,-2702.8599604648134,0.0,0.0,0.0,0.0,0.0,0.0,-10373.0
t148,12511.456052331807,0.0,-2243.4560523318064,0.0,0.0,0.0,0.0,0.0,0.0,-10268.0
t149,10370.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10370.0
t150,10117.78006462774,647.2199353722621,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10765.0
t151,9535.887983053815,1942.1120169461833,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11478.0
t152,9580.938046166355,2649.061953833645,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12230.0
t153,13001.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13001.0
t154,13466.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13466.0
t155,14705.810136928514,0.0,-1108.8101369285166,0.0,0.0,0.0,0.0,0.0,0.0,-13597.0
t156,13888.036442513785,0.0,-400.03644251378387,0.0,0.0,0.0,0.0,0.0,0.0,-13488.0
t157,14098.89899556367,0.0,-858.8989955636688,0.0,0.0,0.0,0.0,0.0,0.0,-13240.0
t158,14792.408832727659,0.0,-1832.4088327276593,0.0,0.0,0.0,0.0,0.0,0.0,-12960.0
t159,14634.773803611406,0.0,-1870.7738036114013,0.0,0.0,0.0,0.0,0.0,0.0,-12764.0
t160,12765.576598148415,133.42340185158895,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12899.0
t161,10573.508965612147,3270.491034387854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13844.0
t162,13056.480798157012,1734.5192018429887,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14791.0
t163,16658.996798989287,0.0,-2040.9967989892862,0.0,0.0,0.0,0.0,0.0,0.0,-14618.0
t164,15627.657562539627,895.9167359241131,-2374.574298463741,0.0,0.0,0.0,0.0,0.0,0.0,-14149.0
t165,16974.491034387855,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-13704.0
t166,13335.068578250639,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-13063.0
t167,12496.068578250635,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-12224.0
t168,11574.068578250635,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-11302.0
t169,15728.491034387855,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-12458.0
t170,15251.491034387855,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-11981.0
t171,12139.443610155155,1459.5237121163495,-1810.9673222715044,0.0,0.0,0.0,0.0,0.0,0.0,-11788.0
t172,12037.068578250637,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-11765.0
t173,12168.068578250637,1499.2112280686067,-1771.2798063192422,0.0,0.0,0.0,0.0,0.0,0.0,-11896.0
t174,12500.068578250635,1499.2112280686188,-1771.2798063192565,0.0,0.0,0.0,0.0,0.0,0.0,-12228.0
t175,11723.432067084535,2173.5294836516596,-1096.9615507361943,0.0,0.0,0.0,0.0,0.0,0.0,-12800.0
t176,15037.705089416739,824.8929724855583,-2445.5980619022957,0.0,0.0,0.0,0.0,0.0,0.0,-13417.0
t177,14561.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-14289.0
t178,15216.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-14944.0
t179,15574.068578250633,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-15302.0
t180,12695.64612211342,2998.4224561372184,-272.0685782506359,0.0,0.0,0.0,0.0,0.0,0.0,-15422.0
t181,18680.49103438785,0.0,-3270.491034387854,0.0,0.0,0.0,0.0,0.0,0.0,-15410.0
t182,15526.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-15254.0
t183,15432.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-15160.0
t184,15553.068578250635,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-15281.0
t185,16543.068578250637,1499.211228068609,-1771.279806319245,0.0,0.0,0.0,0.0,0.0,0.0,-16271.0
t186,17703.89430885797,1565.7983627649419,-1704.692671622912,0.0,0.0,0.0,0.0,0.0,0.0,-17565.0
t187,17146.488981263887,1855.001026561984,-1415.49000782587,0.0,0.0,0.0,0.0,0.0,0.0,-17586.0
